account_age_days,email_domain_type,phone_verified,address_similarity_score,total_orders,avg_order_value,cancel_rate,order_frequency_per_month,num_categories_purchased,category_concentration_ratio,num_payment_methods,payment_failure_rate,refund_rate,same_card_diff_accounts,replacement_rate,replacement_to_order_ratio,common_return_reason,is_fake
1086,gmail,1,0.7748097208422537,16,352.2432467062426,0.29442178075816067,1.0764890639932945,10,0.7413940015306502,3,0.5094012744878813,0.023745160073245397,0,0.0624833570728244,0.2436105703022785,Changed Mind,0
1096,gmail,1,0.4433956658334408,21,469.30195743933336,0.16041563586891994,10.6562988939881,10,0.7844077397131562,2,0.5375730982972258,0.3930564416868857,0,0.3399016735488416,0.27841285596536797,Changed Mind,1
762,outlook,1,0.027161301453653364,22,226.9445676546802,0.25388341915073775,18.526513110107654,20,0.6056949008313874,5,0.25425417260283584,0.4667291238080993,0,0.2782961761424987,0.32488067990174474,Wrong Item,1
1659,gmail,0,0.7101040945928313,17,526.1387063200286,0.2641319671951562,4.556703145390523,5,0.5913888424194645,6,0.13140409562813674,0.2388037309262261,0,0.19331095230786077,0.2822693099201671,Other,0
1398,tempmail,1,0.8848296951456717,18,556.3585531351644,0.1625503947787689,29.803716140816558,9,0.840068126024136,1,0.043273772385146625,0.43740111468470405,0,0.22748274765571255,0.06796980203101595,Other,1
632,gmail,0,0.5139047125496728,20,898.9101659737747,0.17503799028416347,8.230450079492122,10,0.6509788005315217,3,0.16508038307072415,0.11037685411536358,0,0.3638460623796582,0.10686973703141907,Changed Mind,0
1531,outlook,0,0.5811085216985054,17,345.8172075310795,0.5837456462975312,0.6808432577299517,11,0.23130605734504142,3,0.51775476743372,0.3784505148637219,0,0.38285737381883667,0.07471068422876632,Changed Mind,1
786,tempmail,1,0.16293643896904608,17,720.9071269921453,0.3524731497260497,0.8410302592169727,2,0.8793026387862494,8,0.598259548685183,0.351696549701776,0,0.004567818944908053,0.28375145909839883,Wrong Item,1
942,gmail,1,0.22064594467895704,16,621.6817823294764,0.49912477201087546,19.997058813243214,2,0.5336026118087778,4,0.2538414608021272,0.2637178834724881,0,0.2897249785267801,0.16072299017405364,Defective,0
1011,yahoo,1,0.23517023912461177,23,126.87378195597881,0.027445370879828988,20.09611094845024,14,0.3268855344565479,5,0.2807888690661917,0.15953052175219506,0,0.3899547577287321,0.02529264220604941,Other,0
397,companymail,0,0.4307419748812953,25,418.67482512027385,0.001154770822131157,27.08108550167355,17,0.4380070511484804,7,0.2356245407019164,0.12530212803322005,0,0.07484480932373327,0.19468637625308213,Changed Mind,0
1143,yahoo,1,0.9281452208956421,28,408.73452548246485,0.3114614311816569,2.7252387550173296,8,0.6128400603230778,6,0.3305537122900487,0.35937764190491056,1,0.07171242346628195,0.17945574334977188,Other,0
933,gmail,1,0.521784766714886,27,1020.7598526023728,0.4960831825422994,11.291057854869328,17,0.45440579233206957,4,0.2868100188988786,0.2855106546344946,0,0.05019769690348608,0.22503208139277434,Defective,0
1460,yahoo,1,0.19209764520135264,23,736.4317189127731,0.36655130224792204,26.678192691411592,13,0.6330900309673726,8,0.4103910859831349,0.43162798203915187,0,0.16979582710137012,0.36541624638636294,Defective,0
1852,companymail,1,0.2660877358689496,18,636.1675933853711,0.3712978117964507,23.930318950534293,6,0.6048834123324774,7,0.1648041908516447,0.4102255159332664,1,0.3121298340953428,0.32339527946574825,Other,1
675,outlook,1,0.38401502972718426,21,50.0,0.08361505025898446,7.003492204295706,2,0.5967333158447387,5,0.2417957889255763,0.08789309758302799,0,0.21641627348418102,0.30358420305807954,Wrong Item,0
935,gmail,1,0.6232589756927994,20,122.93264863030095,0.5871404871960203,26.699018912200263,20,0.6090651766529046,10,0.24155646597563055,0.10721262684250404,0,0.15482238712119592,0.08248282473534606,Changed Mind,0
464,yahoo,0,0.44003315300400536,17,781.9470079847101,0.31782037525377177,20.424495283772252,18,0.38726005329578206,1,0.1912088047866387,0.4719689044297345,0,0.22938200623878988,0.3628670303412441,Wrong Item,0
285,outlook,0,0.39244484417692493,18,795.5106981515846,0.06156109390402391,7.929511200538309,7,0.8757501158141152,2,0.4789400841692662,0.1881975991805841,0,0.14035410685934613,0.1468655809202966,Wrong Item,0
264,outlook,1,0.5647286003989948,29,414.43794896764484,0.2485183768549509,1.3447314999169047,5,0.5790568464517383,3,0.32416276605896294,0.2736253672413332,0,0.20302941945808595,0.17665525266203735,Defective,0
319,yahoo,1,0.24183499495446548,15,606.9195526964432,0.04318270842576257,14.923296206654673,1,0.14117919361643078,1,0.3359958066224324,0.21137742754360822,0,0.18848286546710563,0.013356810180652668,Wrong Item,0
672,yahoo,1,0.07890327258458218,16,589.1908711155487,0.2508841596417186,21.392328455831876,18,0.36507294146418057,6,0.1446925761879883,0.28208679559122013,0,0.36638094295235907,0.26055922867354403,Wrong Item,1
1399,outlook,1,0.024414314822222116,22,642.3614804203287,0.4269370774434084,8.059325380531018,4,0.7453671163847914,10,0.2543793726491405,0.3376731724939966,0,0.2133987320380104,0.3772228728249508,Defective,0
819,gmail,1,0.25125916346712707,23,506.9988667685203,0.19411570108015022,5.062080380482106,16,0.6990235754093393,8,0.2067907899992092,0.18212610053780715,0,0.2636819895700517,0.10355734622948308,Wrong Item,0
88,gmail,1,0.0915920341444687,34,803.8421036139256,0.18786135736779444,2.2584368827608827,6,0.27520658054423264,2,0.5446389270627695,0.16589761433636624,0,0.11851213414665294,0.08819757352332439,Wrong Item,1
1677,yahoo,1,0.3363406385207668,27,876.5274271714416,0.30860354092518605,25.260739439120638,17,0.9984088376013333,2,0.022694399216758244,0.42251138670195193,0,0.14490957794434153,0.07752588995882542,Defective,0
1226,tempmail,0,0.7729335403597556,19,360.09590500199556,0.2990915682487032,1.6419428399983138,16,0.6633270940242799,1,0.10501964933264714,0.30885807328075876,1,0.3907174409256282,0.12285431113972592,Defective,1
820,yahoo,1,0.7162943304868383,21,301.406842066142,0.2802856111282214,18.282113035538895,8,0.3944045568946415,8,0.3963245019092297,0.4267673912309871,0,0.24369104245770032,0.29775658971835534,Other,0
1762,yahoo,1,0.6109276227880288,16,400.97144217244215,0.310106608248689,22.897296614574,13,0.4533406358649662,1,0.3629967913181835,0.43434775667736414,0,0.11995144687999391,0.3370191276579584,Wrong Item,0
1000,gmail,1,0.8525002438794788,20,612.1795047226849,0.028775490272874425,23.414456027364118,20,0.9276621421215591,10,0.42882900203800434,0.08082900938642962,0,0.02836022310864399,0.29287492436781637,Wrong Item,0
1978,gmail,1,0.2820676245442767,20,688.9078101451688,0.28456003178026545,19.610997472991837,4,0.48801182125930465,6,0.0272535433165886,0.4003009684215584,0,0.24288264743280266,0.12356075162130727,Changed Mind,0
333,gmail,1,0.8850537530299657,19,797.1125012516604,0.5952064505757899,19.583878674258266,5,0.3169863751485117,4,0.5295359797398843,0.45014117639354895,0,0.033278323850091156,0.26155936757372705,Defective,1
221,tempmail,1,0.39923916966917916,21,842.8554715318483,0.45860133999096436,14.222757267316979,11,0.4093172076245424,2,0.5585819885510024,0.2194408389853349,0,0.06469426521066039,0.24152621003960656,Defective,1
40,tempmail,1,0.40089331826662655,38,690.6121522094645,0.1725415115027233,12.501205533462675,3,0.5771611773497626,4,0.46910344062153536,0.25248627164874793,0,0.08642327559946478,0.1959522391959017,Wrong Item,1
1731,gmail,1,0.4053516136255215,20,657.3979565376603,0.4066283726677899,4.120643561715678,18,0.24193052881991742,8,0.10485649266853904,0.18766612260558024,0,0.25640483557873095,0.20756149751565942,Defective,0
67,yahoo,1,0.09809436624098145,14,1012.2238767977553,0.19794153458923627,16.06061297759484,12,0.14588036032947668,2,0.4733263161393668,0.07532585989080787,0,0.16129076018007843,0.21011064941984428,Defective,1
987,gmail,1,0.9754904983310557,16,601.2500096302418,0.11490847350967845,2.1308955279038875,3,0.46328844957189785,8,0.18993611327154183,0.26682580001201905,0,0.29236073061942086,0.072776278367588,Other,0
1799,protonmail,1,0.1385067778251592,20,747.511707462893,0.46413103705402914,14.045914801581512,11,0.9066276918334503,2,0.09121610513225994,0.19886304510738806,0,0.08838017883351768,0.37113758341796027,Defective,0
513,protonmail,1,0.3408857244691845,20,680.0636616541207,0.12575180348490936,21.927022763402967,15,0.9343932598987487,10,0.04863820732224326,0.4114094442478101,0,0.3536950896011947,0.26767014308965675,Changed Mind,1
1896,yahoo,1,0.31930032032675715,26,556.7033975622153,0.5151755804522988,13.28588964077277,3,0.8490874995444858,4,0.028294287772617777,0.24276376556682616,0,0.08495438651343377,0.35856804911408524,Wrong Item,0
1660,gmail,1,0.07467943281670963,16,558.3530585170239,0.22824576943317756,15.248489421423852,7,0.2533747699330038,10,0.505398662503415,0.47829478896664435,1,0.01327890873399511,0.12244847164510464,Other,1
1645,yahoo,1,0.15226013011187667,22,930.4891917586745,0.454106051510123,25.266176652846323,6,0.1439028153763392,3,0.5058489708364841,0.3683404782027867,0,0.1806351617661649,0.16472729327512114,Wrong Item,0
1621,gmail,1,0.044858336185385816,18,577.44242342138,0.15575790765467157,19.397469732683753,3,0.5750955971107387,7,0.01988442550543199,0.11637845635695676,0,0.04956428545654728,0.13672408074631878,Wrong Item,0
1960,gmail,1,0.29240449356051346,14,511.8327106653077,0.39164112657155226,3.827896249269225,6,0.7091235993520102,8,0.4293772875025052,0.20128407390348663,0,0.17029551310937704,0.34011518329781176,Defective,0
1655,gmail,0,0.8666569240289065,21,415.7360670196151,0.12751906221642928,16.288113076301848,1,0.6903425033612121,10,0.15246253890937658,0.3065344722926018,0,0.3880020561867872,0.2355872357154111,Changed Mind,0
1150,yahoo,0,0.3394422057373845,16,705.6338562137585,0.013100685797295241,10.937261174358142,14,0.34350691161893665,10,0.13364370742264134,0.06733569696577552,0,0.3203582681045709,0.09298797594902215,Changed Mind,0
1278,yahoo,1,0.12369183206737921,19,471.965492091123,0.4887624994280268,6.204976582000819,20,0.4043249271441741,5,0.3372038842618037,0.2542493893481177,0,0.18442887562261345,0.2033798516795974,Other,0
694,yahoo,1,0.645693868383918,20,682.9486222123725,0.51369762997162,19.43906041763871,3,0.9708317060762176,7,0.2747411268681588,0.4342740673617806,0,0.2914578612825513,0.22124863399994596,Other,1
1039,yahoo,1,0.9966009120549105,25,644.4309350034029,0.5283445172361841,11.595099677672625,19,0.4840740937860145,7,0.11349883918449256,0.08731048524903157,0,0.17020524818298727,0.34228080503261693,Changed Mind,0
476,gmail,1,0.23232378953192756,14,493.15299532808064,0.021778503191623354,23.019207885955115,8,0.6834238260795659,6,0.00340527286039054,0.04224566705159705,0,0.00042425195089994543,0.10588309305224977,Other,0
1085,outlook,1,0.27957100537056945,22,251.10394310820078,0.45655309290770973,17.595023629767052,19,0.5506002209109493,3,0.1935147382793682,0.24846452221763887,0,0.32028315470824675,0.10760352457492761,Wrong Item,0
880,yahoo,0,0.9718470542807885,16,342.69392233094294,0.5015222453748105,3.1276985732128315,18,0.8693000546397487,10,0.24325771011762293,0.44548333380806915,0,0.30504422707473755,0.057221515993875906,Wrong Item,1
431,yahoo,0,0.17877628755048713,23,382.0321195535014,0.1870188781928279,10.510478380464836,5,0.8539196668799686,4,0.2851324430514743,0.35148517878896673,0,0.36702515302224487,0.05612602837559333,Wrong Item,0
1693,gmail,0,0.5112140674591639,24,348.99250963413374,0.2822707793320261,8.095287933455849,19,0.6840284296119363,10,0.24492377105529162,0.2872577495030717,0,0.04606609499261456,0.040821208922650426,Other,0
267,yahoo,1,0.2396521330160949,22,713.8169559797977,0.24474908977062834,4.499177018996735,10,0.9385475736220773,9,0.22822807557739055,0.08745154930832555,0,0.32515850270356594,0.009831177614807585,Changed Mind,0
1058,gmail,1,0.9323518979012438,23,1132.2938366684662,0.26406140338384876,24.006585314833234,16,0.2869661692559468,10,0.5779821565378065,0.3714095449166251,0,0.32385568888919164,0.08904828831468477,Wrong Item,1
778,tempmail,0,0.981521014576294,21,472.2524812042689,0.5080225131838767,11.355861123801494,19,0.5828974230709874,5,0.5519640623499759,0.3371822909215075,1,0.14541452555723633,0.10314187521275908,Wrong Item,1
1599,protonmail,1,0.8146978461200154,23,503.93133013101624,0.25072125091041525,18.397765424890906,8,0.3110212030463224,2,0.23472567731839805,0.4789609527202222,1,0.16093547027537225,0.22796167480050658,Other,1
493,tempmail,0,0.31478381581281056,15,453.8543631284049,0.18141828188089734,26.460363590824315,9,0.19225858707514637,8,0.5648357537621493,0.061875094641191286,0,0.16814476700116884,0.10523198560634697,Other,1
1585,outlook,1,0.403487475280505,26,814.4191901574046,0.07822991285226075,16.290198320502416,2,0.7948374607440188,10,0.05227262335375899,0.16510943759744295,0,0.14178412587438036,0.3702395467640651,Changed Mind,0
1492,gmail,1,0.24230568366642136,14,706.5892150983452,0.4049035895342718,7.742416582091303,13,0.6514318985033912,2,0.007636049588786942,0.24171274667749304,0,0.23262569464099522,0.01812843720278994,Other,0
1790,outlook,1,0.8907579670089915,18,595.8431444611256,0.05052236022455629,23.720544050545982,14,0.1935303842330307,3,0.19850006145038648,0.3201847982724438,0,0.20581087308918167,0.1703206775786038,Defective,0
660,tempmail,1,0.9145582776881581,15,296.72213311242984,0.03670935411622382,13.072644472111904,17,0.9899520067219126,6,0.11116735635697679,0.23493353702341846,0,0.2303610777327859,0.06930062065085174,Changed Mind,0
1348,yahoo,1,0.4188706622460472,23,358.05941493807956,0.4089475723012577,16.9150961780151,10,0.17535370352076418,7,0.42265506864304375,0.1945072442022554,0,0.24020792933898152,0.017784067949709836,Defective,0
1327,tempmail,1,0.6565330699030019,18,643.8233938895318,0.41657336936291256,27.062496526459803,6,0.718548810091668,2,0.3757594260487388,0.18479463354240933,0,0.2775072614480712,0.1527033133853205,Other,0
1299,gmail,1,0.16555317977469386,15,655.8218226059838,0.11944802791669751,14.678255595088244,13,0.6436405518579104,9,0.5846869652542168,0.04793354231059471,0,0.11796735655634279,0.2691309625353006,Other,0
1892,gmail,1,0.434935900363409,9,595.9726770085673,0.5743107836402531,10.040826531180429,13,0.47278089708153104,6,0.45233821261259904,0.20454475468915911,0,0.07592597848447857,0.3620843924711925,Wrong Item,1
1986,outlook,1,0.6314991066734976,29,766.2317818150759,0.4726884012585821,21.82180738536002,17,0.8747931944874288,8,0.2368498357805136,0.1257787394871353,0,0.21173243648784912,0.013116011227096314,Defective,0
1707,outlook,1,0.38540311851801956,20,294.35565758949804,0.4118568255927017,4.005012733551439,5,0.41455512889674584,3,0.16130022514463463,0.14569786225617676,0,0.17263808501200006,0.32252856400483193,Defective,0
1952,gmail,1,0.3575995256864599,23,675.8974692899905,0.4526085416074114,27.411726785216345,15,0.840647828172585,7,0.03271537803866326,0.0016466356804504256,0,0.2851545554830195,0.06049825517314633,Other,0
1012,outlook,1,0.0009989922669426665,24,661.996580524179,0.24713219095861727,27.466391517555355,5,0.6340123193342535,4,0.1585342272603662,0.018054482971779418,0,0.227649084493622,0.15107463915506256,Changed Mind,0
1224,gmail,0,0.8042934637771141,20,360.51519533248035,0.2733854890115524,17.382220323246646,19,0.45326488613792204,7,0.10939040228360183,0.14239470619518052,0,0.2771163147462192,0.2591037169652141,Wrong Item,0
1468,gmail,1,0.8893376120214482,18,448.7750695993868,0.5221289272822087,4.628875156392831,2,0.40947882496114174,4,0.5034514644238905,0.09557383006894415,0,0.07760080109981415,0.11205206116949898,Other,1
1928,gmail,1,0.9694635295458321,16,773.2823689223684,0.015251409918888091,13.562732390001685,9,0.33495004666309863,1,0.19551351240278786,0.27899677223204955,0,0.3962664560333732,0.3639834037583811,Defective,0
1347,yahoo,0,0.7192713850692155,27,315.3520879624808,0.48145269319082695,12.699151018395316,11,0.11547518253090036,3,0.41021661039380897,0.2564313101552595,1,0.09183557334971915,0.21474868669768973,Changed Mind,0
1058,gmail,1,0.5487923123698846,25,1215.9427674801582,0.2685411272818202,8.949409833939006,7,0.6586970891314353,2,0.38873865101237015,0.4270608733449478,0,0.15908834580466508,0.2499469961692932,Wrong Item,0
976,gmail,1,0.2692845198087094,19,738.9404002229383,0.27838109070093214,5.253003682859535,19,0.5090061106744636,9,0.03560317697803539,0.030677902754725872,0,0.28773665889153693,0.07285402215606505,Changed Mind,0
481,gmail,0,0.9992994759634984,19,585.6657973379861,0.19541977862994245,7.910866970688235,1,0.40348417023597616,10,0.013541416145389128,0.3436510551074581,0,0.010120856109286348,0.17788166491726548,Changed Mind,0
727,outlook,1,0.5897528545321056,18,536.9619164071058,0.3642432224454043,16.665854955741036,18,0.25795193627550944,6,0.2670321660610741,0.45464761220565847,0,0.33070160349905076,0.0006340684464894331,Wrong Item,1
479,outlook,1,0.6811540723304462,27,797.0503746604877,0.40540401308074503,20.571202851377265,6,0.10085059099470445,5,0.5554834162208194,0.30951187555405296,0,0.23163763408654514,0.20157588001873564,Other,0
1088,gmail,0,0.6824061619553177,26,497.16261710091425,0.09645218491763645,29.387885362279075,16,0.7081603316728026,10,0.38356773571704345,0.42503505585025225,0,0.35231523558668837,0.198223028810496,Defective,1
1031,gmail,1,0.8452517957571815,16,507.4209354972344,0.3394301262408181,6.472751597074071,2,0.8737512750475145,6,0.5141313940207016,0.28689265383938667,0,0.21693468507283079,0.15580114706768433,Other,0
1324,yahoo,1,0.00967253884691921,17,963.1470686959292,0.2789471176163889,6.1204871490313995,9,0.4163994407020828,4,0.026386946265237365,0.38878777482763155,0,0.010867091693737008,0.23764901195253674,Defective,0
342,gmail,1,0.22024694043137183,26,482.1102512836413,0.46914520132730075,3.5110003691043867,10,0.5870615739814171,10,0.22700956502977088,0.03344947293260703,0,0.19737068123990437,0.2997384079230736,Other,0
1454,gmail,1,0.665534000170014,14,634.0203371263487,0.32717237549572903,28.16980466349748,17,0.6383399505908498,1,0.03531974802083058,0.08311620531474495,0,0.35866915544694367,0.02201170103842558,Changed Mind,0
1447,tempmail,1,0.8951457368245678,16,409.9469810132442,0.25774392738447044,11.455472878230458,4,0.3224585568131663,9,0.20460133691436747,0.04493140132230655,0,0.10342455437189489,0.10976646823707426,Changed Mind,0
331,companymail,1,0.6853387819213562,20,664.7601193719271,0.31735863503318334,27.719423976845537,20,0.5391686412334493,8,0.17050641374822093,0.4558523189614079,0,0.1279198208816031,0.06031067714586822,Wrong Item,0
437,yahoo,1,0.41349129149368014,17,745.1536086100136,0.29434050352718377,26.683064815898447,14,0.6991844278156317,2,0.5528855841018805,0.2845464401191965,0,0.013012926279216953,0.10519450601445067,Other,0
1611,tempmail,1,0.3615554958702616,27,1020.7238772979547,0.5611067121732586,1.3192711896705211,17,0.888652839778196,9,0.49090180934304267,0.1709295527146485,0,0.34040178151715883,0.06397670479801457,Wrong Item,1
173,gmail,0,0.7379480082833204,17,365.662777506848,0.1871326475251556,8.393134822839647,6,0.8260856618108026,8,0.4838344491705459,0.2661327486068608,0,0.34684379977127683,0.32087818340750013,Changed Mind,1
558,tempmail,1,0.7412376971371935,15,238.03144892619684,0.022409372325983102,9.075686933392026,9,0.8823975800602947,8,0.014932483301464482,0.004578564768817794,0,0.06495422804479892,0.023559119090130223,Other,0
526,companymail,1,0.6070579925056904,17,533.3023490544927,0.3971980525182427,8.320411710952087,11,0.9972008182499399,1,0.30471025984590455,0.34649898611314384,0,0.08540164993411992,0.04990309471374435,Other,0
1896,gmail,0,0.29146702409733705,19,445.7215023284788,0.36230587249970164,12.760074385708913,8,0.3360346185703615,2,0.05832796798433277,0.13142814990117002,0,0.21346288500539454,0.24089992431078489,Changed Mind,0
658,tempmail,1,0.9251548183905436,26,596.1382403614767,0.5459815857529892,14.979235594574888,15,0.7538974805400492,3,0.5194139897762078,0.12326007493157182,0,0.0861728664789212,0.39740677577584826,Wrong Item,1
25,gmail,1,0.5518799421186391,23,730.4970814661971,0.07048597041815922,22.74598275168753,20,0.6051904377682303,8,0.2712791533054894,0.1219826084625103,0,0.08484313151747758,0.3680655590074054,Other,0
819,yahoo,0,0.7904923562483306,20,1166.2557689558853,0.3135873725430181,8.031086929398022,6,0.6273859398206684,4,0.058303118696525734,0.1550337249955825,0,0.16088347901500072,0.24597753786750834,Wrong Item,0
604,gmail,1,0.21430826216183163,23,487.128660686389,0.09046263001847256,8.962399656340423,17,0.3605636256060083,1,0.5901921763677326,0.33199924372645284,0,0.2261541872797473,0.15952566813130337,Other,0
405,tempmail,1,0.34404078861472787,22,50.0,0.2734253818290209,17.958169098820814,7,0.8639191719584629,5,0.1728614348548546,0.31132314556166835,0,0.010807558116435967,0.15476420147921155,Wrong Item,0
231,tempmail,1,0.8745795163873424,24,540.5058376230745,0.4796218085895503,5.378068757783251,11,0.8102878488486835,6,0.1198225385478685,0.29733928326406145,0,0.351485602125681,0.3463727643168314,Defective,1
532,tempmail,1,0.050107029939968406,18,687.6319161808241,0.5144328217665286,14.195785592019812,7,0.839269666179951,5,0.33873793729188545,0.15182811652834877,0,0.2892889859580104,0.013650857823020203,Wrong Item,1
1842,gmail,1,0.5123153112566621,21,357.59231498489646,0.5003162162013141,7.529552992521444,5,0.9972787801737604,2,0.2906835683849934,0.37468650061885916,0,0.035188976152719764,0.11582534309232698,Other,0
1573,tempmail,1,0.481705479844009,21,658.4206132286542,0.3284429001013714,5.939703056457743,16,0.3780469913208928,8,0.16469227257441058,0.49133488696574823,0,0.23006288846594125,0.05640582028460783,Other,1
1811,gmail,1,0.7512301889080821,21,634.3703838362267,0.38037607409886554,23.86959228921921,12,0.9772506373616251,4,0.4424023316422989,0.3141590262376802,0,0.05295533854323695,0.0816466346968816,Wrong Item,0
504,tempmail,0,0.2818937705993324,19,664.9629359997298,0.33093872261764073,21.213683914314938,12,0.2886148198383987,8,0.17368881008025092,0.26721540569297564,0,0.2738280839447442,0.03173879430148285,Wrong Item,0
1692,yahoo,1,0.21906682185959947,16,797.8304885324644,0.33674146732075555,7.494378430264189,3,0.181590331011587,8,0.20702753600156568,0.0871400583451139,0,0.07781994689799565,0.10329087196555867,Defective,0
178,outlook,0,0.9261328387732337,20,579.3271789158326,0.5310905331136345,12.455205754480703,17,0.10922961479350132,5,0.4199781081813575,0.03947028868630553,0,0.09410011323300581,0.09652871654182063,Changed Mind,0
131,gmail,1,0.5717096519584648,24,736.8844141265398,0.1255637369214331,4.626721857964153,4,0.31086537262408975,2,0.34284681875585404,0.1128566489045586,0,0.33742417928020774,0.10400657965909575,Changed Mind,0
1846,yahoo,1,0.1046895682836545,17,150.2597131924208,0.2632595282424269,1.59505316167862,6,0.3813093367061272,10,0.1732687496573846,0.24314720016629815,0,0.12449471087960787,0.08978084613744959,Changed Mind,0
1478,tempmail,1,0.19303616221432107,16,359.4051770518334,0.3660377101343861,17.556606107388824,18,0.3782463072321446,7,0.5536544356116418,0.14280701916590333,1,0.33408845732976394,0.08996499205886299,Defective,1
347,yahoo,1,0.9988260595142483,14,514.6164172684852,0.45921128907600045,10.90691474783825,16,0.9369381672356246,2,0.4312942514232805,0.4922975314905142,1,0.30337457403757645,0.326909986131044,Changed Mind,1
539,companymail,0,0.1956089962521924,17,348.7177149959307,0.4571338340553788,6.217536224713987,15,0.3817657091302805,5,0.18133611951997022,0.3086619620305794,0,0.12785571301017087,0.29207303001320056,Changed Mind,0
771,yahoo,0,0.6104755113536787,19,601.6490005278985,0.07034901318896489,3.4381843727257744,2,0.6933434704415096,3,0.5175923210995923,0.16861967517126303,0,0.275875937360043,0.2740993163665726,Other,0
1429,outlook,0,0.4201280789956181,17,514.0641756056491,0.13314597922934449,20.400834078009105,14,0.986825340690873,3,0.18766281501215257,0.36862451266134866,0,0.0032321599405391588,0.09532147789752253,Defective,0
75,gmail,1,0.8855990948498353,21,486.2165026052552,0.54691092828619,8.143800180436408,16,0.3645486855000082,1,0.5853893969306456,0.11014020153884557,0,0.2294489491717732,0.23946478979365785,Defective,1
1964,gmail,1,0.7551685922953277,24,820.9511992232436,0.21451157327818482,27.221667308256418,3,0.9777842905460978,1,0.5448070893798126,0.4551355169437211,0,0.3312786455946995,0.29954787856379295,Defective,1
578,outlook,0,0.5969513962618158,15,620.9554478286556,0.001627585156987532,5.784169492873126,9,0.7863862397213008,4,0.2406252004102135,0.24365570164399353,0,0.3376981211476158,0.08416888702852857,Wrong Item,0
853,gmail,1,0.010738981797982494,19,329.0725243356101,0.11987824104799007,7.313253468744634,4,0.8312536498582798,9,0.3978418340347449,0.25603639295345354,0,0.2477859149620193,0.16704879856843544,Changed Mind,0
1515,protonmail,1,0.8797952074934596,22,449.1694038302743,0.5817312585986755,25.55203969557786,11,0.6118202946675827,5,0.32132291891677595,0.11297597546535532,0,0.1409721357588754,0.2290976817074653,Changed Mind,0
193,yahoo,1,0.44466747083871627,12,788.3051042348136,0.18584913977329418,17.17292177129371,7,0.7998621155994208,9,0.4900772684929427,0.008384058428575591,0,0.3888148072935167,0.1003824290749123,Wrong Item,1
1185,gmail,1,0.9315776530185765,22,649.9273390547442,0.3682287293320721,3.2513601016323443,7,0.6490054557733409,10,0.5174423307848488,0.4956227445769607,0,0.3958866565852549,0.2918034852173575,Wrong Item,1
346,outlook,1,0.4955390128542012,17,898.985041171117,0.4359899401132607,16.483805637215003,13,0.5362993155056816,6,0.378176167621001,0.37529379087462705,0,0.009976219859024039,0.23203459597176102,Other,0
950,gmail,0,0.6942244891827255,17,811.6415610263655,0.3879497017644833,9.243841604690136,7,0.8687643959346634,6,0.333351737500186,0.39283211316783473,0,0.06397298040267244,0.12213653749562257,Defective,0
1384,tempmail,1,0.06929264946664215,19,502.73326777541143,0.22653971205356518,22.108250829369222,10,0.8386658590335959,3,0.20363380897231523,0.16515664292143833,0,0.3904376234206949,0.14502736958275655,Wrong Item,1
1792,tempmail,1,0.7451516535267858,13,958.8771122270397,0.2582490692156254,2.333703732208643,15,0.45636172288475796,4,0.5400220336839431,0.2985698459718946,0,0.39743858062553733,0.14622021155156376,Defective,1
1607,gmail,1,0.3379960313119229,22,979.4538310498142,0.5027911875909832,27.536566481863463,11,0.13733093063817278,7,0.36368311226041955,0.1922173779388769,0,0.37756711958069933,0.1879267571715537,Changed Mind,1
1110,gmail,1,0.35135901433178085,17,153.64511067054036,0.3976710788507345,14.346076442576587,13,0.9334454643622654,4,0.04051597096526742,0.00767565762524669,0,0.030893791777196623,0.217674963095469,Other,0
1957,outlook,0,0.11865584470938995,18,607.9452050229844,0.014061163962353284,22.02855488167951,6,0.8041124094006049,2,0.4011275837023916,0.3989562333981724,0,0.2621150871517218,0.19146469006817557,Changed Mind,0
1285,gmail,1,0.14685714864020227,16,462.54012738099266,0.12207455131308621,21.13984778261311,4,0.8720121872122076,4,0.12773377037837264,0.003928105344606969,0,0.02615053689238063,0.0606985583260459,Defective,0
213,gmail,1,0.18575905620621014,21,534.8810500956141,0.1717787630019558,5.347525473735935,11,0.12133024192746492,4,0.08482715473928927,0.2695769960502083,0,0.18935999762522646,0.266123677673534,Other,0
1688,gmail,1,0.3282061685714224,19,395.9622987321135,0.21929202093781738,26.402798278784314,20,0.8866619050480476,10,0.5915950402626973,0.26046231720635243,0,0.3909460090475079,0.041592926675316604,Wrong Item,1
1745,gmail,1,0.8919699127756054,19,364.64477943088116,0.34613623403676536,6.981038825953806,9,0.5219986304555545,8,0.5379296230644469,0.17755098305192346,0,0.3466032906939098,0.0669911310223125,Wrong Item,1
1936,tempmail,1,0.36826023823008047,30,825.2933098830623,0.219906357823432,5.717019641015514,5,0.9193324182861348,10,0.43664178268514225,0.008292225501288608,0,0.05053347530221064,0.26194663807886676,Defective,0
572,gmail,1,0.7243627065632184,24,307.98461010830806,0.495007149833958,15.619255749883983,9,0.7229160059758001,10,0.352244557377217,0.31454769259282633,0,0.21709056701109872,0.17923514623056744,Changed Mind,0
779,gmail,1,0.0827475038898714,19,623.3386416850055,0.28430134730222545,29.536400431821722,9,0.483085292673453,8,0.23105469486503014,0.3535289125367006,0,0.0566105152226557,0.22814117071804368,Other,0
